,ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
THBS1|7057,ENSG00000137801,THBS1,7057,15,-0.74,0.00067,0.0059
CDC42EP3|10602,ENSG00000163171,CDC42EP3,10602,2,-0.39,0.00067,0.0059
GATA3|2625,ENSG00000107485,GATA3,2625,10,-1.2,0.00067,0.0059
CNST|163882,ENSG00000162852,CNST,163882,1,-0.22,0.00067,0.0059
RBP4|5950,ENSG00000138207,RBP4,5950,10,2,0.00067,0.0059
C17orf108|201229,ENSG00000232859,LYRM9,201229,17,0.35,0.00067,0.0059
OAT|4942,ENSG00000065154,OAT,4942,10,-0.43,0.00067,0.0059
APPL2|55198,ENSG00000136044,APPL2,55198,12,0.3,0.00068,0.0059
ADORA3|140,ENSG00000282608,ADORA3,140,1,0.72,0.00068,0.006
TAF6|6878,ENSG00000106290,TAF6,6878,7,0.25,0.00068,0.006
CANT1|124583,ENSG00000171302,CANT1,124583,17,-0.23,0.00068,0.006
ERI2|112479,ENSG00000196678,ERI2,112479,16,0.28,0.00068,0.006
TMEM185A|84548,ENSG00000269556,TMEM185A,84548,X,-0.18,0.00068,0.006
DFFA|1676,ENSG00000160049,DFFA,1676,1,-0.23,0.00068,0.006
SYT15|83849,ENSG00000277758,,83849,10,-0.38,0.00068,0.006
CLDN4|1364,ENSG00000189143,CLDN4,1364,7,0.56,0.00068,0.006
SMC4|10051,ENSG00000113810,SMC4,10051,3,-0.43,0.00068,0.006
METTL10|399818,ENSG00000203791,METTL10,399818,10,-0.25,0.00069,0.006
TSG1|643432,NA,NA,NA,NA,0.91,0.00069,0.006
C16orf74|404550,ENSG00000154102,C16orf74,404550,16,0.93,0.00069,0.006
CDH6|1004,ENSG00000113361,CDH6,1004,5,0.88,0.00069,0.006
NRG2|9542,ENSG00000158458,NRG2,9542,5,-0.72,0.00069,0.006
ADRB2|154,ENSG00000169252,ADRB2,154,5,0.76,0.00069,0.006
IFT27|11020,ENSG00000100360,IFT27,11020,22,0.34,0.00069,0.006
PLEK2|26499,ENSG00000100558,PLEK2,26499,14,0.55,0.00069,0.0061
LNP1|348801,ENSG00000206535,LNP1,348801,3,0.78,0.00069,0.0061
PLEKHG6|55200,ENSG00000008323,PLEKHG6,55200,12,1.1,7e-04,0.0061
GLRX3|10539,ENSG00000108010,GLRX3,10539,10,-0.22,7e-04,0.0061
CDCA7|83879,ENSG00000144354,CDCA7,83879,2,-0.79,7e-04,0.0061
HEATR1|55127,ENSG00000119285,HEATR1,55127,1,-0.3,7e-04,0.0061
DHRS2|10202,ENSG00000100867,DHRS2,10202,14,-1.2,7e-04,0.0061
MRPL28|10573,ENSG00000086504,MRPL28,10573,16,0.34,7e-04,0.0061
FAM55C|91775,ENSG00000144815,NXPE3,91775,3,-0.41,0.00071,0.0062
UTRN|7402,ENSG00000152818,UTRN,7402,6,-0.44,0.00071,0.0062
CCDC88A|55704,ENSG00000115355,CCDC88A,55704,2,-0.37,0.00071,0.0062
TMEM121|80757,ENSG00000184986,TMEM121,80757,14,-0.84,0.00071,0.0062
CTAGE5|4253,ENSG00000150527,CTAGE5,4253,14,0.31,0.00071,0.0062
MTMR10|54893,ENSG00000277086,MTMR10,54893,CHR_HSCHR15_4_CTG8,0.3,0.00071,0.0062
KLHL15|80311,ENSG00000174010,KLHL15,80311,X,-0.28,0.00072,0.0062
LILRA2|11027,ENSG00000239998,LILRA2,11027,19,0.89,0.00072,0.0062
PLXNA1|5361,ENSG00000114554,PLXNA1,5361,3,-0.32,0.00072,0.0062
CHML|1122,ENSG00000203668,CHML,1122,1,-0.43,0.00072,0.0062
NSDHL|50814,ENSG00000147383,NSDHL,50814,X,-0.19,0.00072,0.0062
ST7OT3|93655,ENSG00000004866,ST7,93655,7,0.59,0.00072,0.0062
C6orf81|221481,ENSG00000157343,ARMC12,221481,6,0.76,0.00072,0.0062
AMT|275,ENSG00000145020,AMT,275,3,0.65,0.00072,0.0062
IDE|3416,ENSG00000119912,IDE,3416,10,-0.46,0.00073,0.0063
FAM53C|51307,ENSG00000120709,FAM53C,51307,5,-0.22,0.00073,0.0063
TTC21B|79809,ENSG00000123607,TTC21B,79809,2,-0.28,0.00073,0.0063
POFUT1|23509,ENSG00000101346,POFUT1,23509,20,-0.22,0.00073,0.0063
CATSPERG|57828,ENSG00000099338,CATSPERG,57828,19,-0.79,0.00073,0.0063
KCNS1|3787,ENSG00000124134,KCNS1,3787,20,1.5,0.00074,0.0063
LOC158696|158696,NA,NA,NA,NA,0.74,0.00074,0.0063
VIL1|7429,ENSG00000127831,VIL1,7429,2,1.5,0.00074,0.0063
OXT|5020,ENSG00000101405,OXT,5020,20,1.1,0.00074,0.0063
CCDC104|112942,ENSG00000163001,CFAP36,112942,2,-0.29,0.00074,0.0064
GLB1L|79411,ENSG00000163521,GLB1L,79411,2,0.47,0.00074,0.0064
STAT5A|6776,ENSG00000126561,STAT5A,6776,17,0.35,0.00074,0.0064
PEA15|8682,ENSG00000162734,PEA15,8682,1,-0.26,0.00074,0.0064
HDAC9|9734,ENSG00000048052,HDAC9,9734,7,0.6,0.00074,0.0064
YEATS2|55689,ENSG00000163872,YEATS2,55689,3,-0.26,0.00075,0.0064
SLC17A3|10786,ENSG00000124564,SLC17A3,10786,6,1.5,0.00075,0.0064
KIAA0831|22863,ENSG00000126775,ATG14,22863,14,0.22,0.00075,0.0064
SYNGR3|9143,ENSG00000127561,SYNGR3,9143,16,0.95,0.00075,0.0064
VPS4A|27183,ENSG00000132612,VPS4A,27183,16,0.24,0.00075,0.0064
NCAPD3|23310,ENSG00000151503,NCAPD3,23310,11,-0.31,0.00075,0.0064
CLCNKA|1187,ENSG00000186510,CLCNKA,1187,1,1.1,0.00075,0.0064
SKIL|6498,ENSG00000136603,SKIL,6498,3,-0.52,0.00075,0.0064
ZNF197|10168,ENSG00000186448,ZNF197,10168,3,-0.25,0.00075,0.0064
AHR|196,ENSG00000106546,AHR,196,7,0.64,0.00075,0.0064
CCHCR1|54535,ENSG00000206355,CCHCR1,54535,CHR_HSCHR6_MHC_DBB_CTG1,0.35,0.00076,0.0064
ERCC6L|54821,ENSG00000186871,ERCC6L,54821,X,-0.54,0.00076,0.0064
SCHIP1|29970,ENSG00000151967,SCHIP1,29970,3,0.7,0.00076,0.0064
PTEN|5728,ENSG00000171862,PTEN,5728,10,-0.19,0.00076,0.0065
RAB9A|9367,ENSG00000123595,RAB9A,9367,X,-0.25,0.00076,0.0065
METTL7B|196410,ENSG00000170439,METTL7B,196410,12,0.7,0.00076,0.0065
ZSCAN12P1|221584,NA,NA,NA,NA,-0.64,0.00077,0.0065
LRP6|4040,ENSG00000070018,LRP6,4040,12,-0.32,0.00077,0.0065
APLF|200558,ENSG00000169621,APLF,200558,2,-0.25,0.00077,0.0065
MRC2|9902,ENSG00000011028,MRC2,9902,17,-0.77,0.00077,0.0065
CYP4F12|66002,ENSG00000186204,CYP4F12,66002,19,1.2,0.00077,0.0065
CD59|966,ENSG00000085063,CD59,966,11,0.25,0.00077,0.0065
FNDC1|84624,ENSG00000164694,FNDC1,84624,6,-1,0.00077,0.0065
CAPN1|823,ENSG00000014216,CAPN1,823,11,0.27,0.00077,0.0065
MRPL32|64983,ENSG00000106591,MRPL32,64983,7,0.25,0.00077,0.0065
SUSD1|64420,ENSG00000106868,SUSD1,64420,9,-0.41,0.00078,0.0065
HSF4|3299,ENSG00000102878,HSF4,3299,16,0.67,0.00078,0.0066
NINL|22981,ENSG00000101004,NINL,22981,20,0.51,0.00078,0.0066
GNPNAT1|64841,ENSG00000100522,GNPNAT1,64841,14,-0.26,0.00078,0.0066
MSL3|10943,ENSG00000005302,MSL3,10943,X,-0.17,0.00079,0.0066
IL18|3606,ENSG00000150782,IL18,3606,11,0.51,0.00079,0.0066
TBC1D20|128637,ENSG00000125875,TBC1D20,128637,20,-0.16,0.00079,0.0066
C17orf97|400566,ENSG00000187624,C17orf97,400566,17,0.45,0.00079,0.0066
C1orf226|400793,ENSG00000239887,C1orf226,400793,1,-0.62,0.00079,0.0066
MFGE8|4240,ENSG00000140545,MFGE8,4240,15,-0.62,8e-04,0.0067
OLFML1|283298,ENSG00000183801,OLFML1,283298,11,-0.79,8e-04,0.0067
TP53INP2|58476,ENSG00000078804,TP53INP2,58476,20,0.38,8e-04,0.0067
WNK3|65267,ENSG00000196632,WNK3,65267,X,-0.8,8e-04,0.0067
CATSPER2P1|440278,ENSG00000205771,CATSPER2P1,440278,15,-0.3,8e-04,0.0067
C10orf25|220979,NA,NA,NA,NA,0.38,8e-04,0.0067
C9orf71|169693,ENSG00000181778,TMEM252,169693,9,1.5,8e-04,0.0067
BLNK|29760,ENSG00000095585,BLNK,29760,10,-0.68,8e-04,0.0067
BBS2|583,ENSG00000125124,BBS2,583,16,0.24,8e-04,0.0067
TMEM200C|645369,ENSG00000206432,TMEM200C,645369,18,-0.89,8e-04,0.0067
TERF2IP|54386,ENSG00000166848,TERF2IP,54386,16,0.19,8e-04,0.0067
C7orf31|136895,ENSG00000153790,C7orf31,136895,7,0.46,8e-04,0.0067
TTC3|7267,ENSG00000182670,TTC3,7267,21,-0.29,0.00081,0.0068
GDAP1|54332,ENSG00000104381,GDAP1,54332,8,-0.33,0.00081,0.0068
SLC30A5|64924,ENSG00000145740,SLC30A5,64924,5,-0.25,0.00081,0.0068
CCDC138|165055,ENSG00000163006,CCDC138,165055,2,-0.49,0.00081,0.0068
LOC115110|115110,NA,NA,NA,NA,0.56,0.00081,0.0068
COMMD5|28991,ENSG00000170619,COMMD5,28991,8,0.22,0.00081,0.0068
NR1D1|9572,ENSG00000126368,NR1D1,9572,17,0.42,0.00082,0.0068
GPR35|2859,ENSG00000178623,GPR35,2859,2,0.87,0.00082,0.0068
LOC344595|344595,ENSG00000243701,DUBR,344595,3,-0.32,0.00082,0.0069
OTOA|146183,ENSG00000155719,OTOA,146183,16,0.96,0.00082,0.0069
PILRB|29990,ENSG00000121716,PILRB,29990,7,0.69,0.00083,0.0069
MAGEH1|28986,ENSG00000187601,MAGEH1,28986,X,-0.41,0.00083,0.0069
MOSC2|54996,ENSG00000117791,MARC2,54996,1,0.41,0.00083,0.0069
VEGFC|7424,ENSG00000150630,VEGFC,7424,4,-0.65,0.00083,0.0069
CYTL1|54360,ENSG00000170891,CYTL1,54360,4,-0.9,0.00083,0.0069
GYG2|8908,ENSG00000056998,GYG2,8908,X,-0.79,0.00083,0.0069
CATSPERB|79820,ENSG00000274338,CATSPERB,79820,CHR_HSCHR14_1_CTG1,0.84,0.00084,0.0069
CPO|130749,ENSG00000144410,CPO,130749,2,0.69,0.00084,0.0069
TRAM1L1|133022,ENSG00000174599,TRAM1L1,133022,4,-0.51,0.00084,0.0069
CRYBB3|1417,ENSG00000100053,CRYBB3,1417,22,0.92,0.00084,0.0069
IMMP2L|83943,ENSG00000184903,IMMP2L,83943,7,0.31,0.00084,0.0069
TTC7A|57217,ENSG00000068724,TTC7A,57217,2,0.28,0.00084,0.0069
AKAP3|10566,ENSG00000111254,AKAP3,10566,12,0.64,0.00084,0.0069
NEK6|10783,ENSG00000119408,NEK6,10783,9,0.48,0.00084,0.007
UBE2D4|51619,ENSG00000078967,UBE2D4,51619,7,0.22,0.00084,0.007
TNFRSF6B|8771,ENSG00000243509,TNFRSF6B,8771,20,0.88,0.00084,0.007
ARID5B|84159,ENSG00000150347,ARID5B,84159,10,-0.35,0.00084,0.007
LYRM1|57149,ENSG00000102897,LYRM1,57149,16,0.25,0.00085,0.007
ZNF146|7705,ENSG00000167635,ZNF146,7705,19,-0.23,0.00085,0.007
C2orf16|84226,ENSG00000221843,C2orf16,84226,2,-0.35,0.00085,0.007
KIF1C|10749,ENSG00000129250,KIF1C,10749,17,0.33,0.00085,0.007
TYMP|1890,ENSG00000025708,TYMP,1890,22,0.54,0.00085,0.007
COPB2|9276,ENSG00000184432,COPB2,9276,3,-0.24,0.00085,0.007
NSUN7|79730,ENSG00000179299,NSUN7,79730,4,0.54,0.00086,0.007
DENND2C|163259,ENSG00000175984,DENND2C,163259,1,-0.47,0.00086,0.007
CHIC1|53344,ENSG00000204116,CHIC1,53344,X,-0.25,0.00086,0.007
AMOTL1|154810,ENSG00000166025,AMOTL1,154810,11,-0.39,0.00086,0.0071
TSPAN18|90139,ENSG00000157570,TSPAN18,90139,11,0.52,0.00087,0.0071
PPP4R4|57718,ENSG00000119698,PPP4R4,57718,14,-0.69,0.00087,0.0071
C5orf30|90355,ENSG00000181751,C5orf30,90355,5,-0.44,0.00087,0.0071
DCPS|28960,ENSG00000110063,DCPS,28960,11,-0.32,0.00087,0.0071
SEC61A2|55176,ENSG00000065665,SEC61A2,55176,10,-0.33,0.00087,0.0071
MRPL16|54948,ENSG00000166902,MRPL16,54948,11,0.29,0.00087,0.0071
PDZK1|5174,ENSG00000174827,PDZK1,5174,1,0.68,0.00087,0.0071
AMIGO3|386724,ENSG00000176020,AMIGO3,386724,3,0.39,0.00087,0.0071
WDR3|10885,ENSG00000065183,WDR3,10885,1,-0.28,0.00088,0.0072
URB1|9875,ENSG00000142207,URB1,9875,21,-0.31,0.00088,0.0072
GPRC5B|51704,ENSG00000167191,GPRC5B,51704,16,-0.67,0.00088,0.0072
DPYSL3|1809,ENSG00000113657,DPYSL3,1809,5,-0.76,0.00088,0.0072
RPAP2|79871,ENSG00000122484,RPAP2,79871,1,-0.24,0.00088,0.0072
RBL1|5933,ENSG00000080839,RBL1,5933,20,-0.56,0.00089,0.0072
SEC11C|90701,ENSG00000166562,SEC11C,90701,18,-0.26,0.00089,0.0072
GTF2IRD2|84163,ENSG00000196275,GTF2IRD2,84163,7,0.33,0.00089,0.0072
LOC284749|284749,ENSG00000235621,LINC00494,284749,20,1,0.00089,0.0073
LOC646471|646471,NA,NA,NA,NA,0.66,9e-04,0.0073
KPNA2|3838,ENSG00000182481,KPNA2,3838,17,-0.36,9e-04,0.0073
FAM123B|139285,ENSG00000184675,AMER1,139285,X,-0.3,9e-04,0.0073
KIAA1586|57691,ENSG00000168116,KIAA1586,57691,6,-0.25,9e-04,0.0073
OXSM|54995,ENSG00000151093,OXSM,54995,3,0.26,0.00091,0.0073
ZBTB48|3104,ENSG00000204859,ZBTB48,3104,1,0.29,0.00091,0.0074
CES2|8824,ENSG00000172831,CES2,8824,16,0.43,0.00091,0.0074
USP46|64854,ENSG00000109189,USP46,64854,4,-0.33,0.00091,0.0074
FLRT2|23768,ENSG00000185070,FLRT2,23768,14,-0.91,0.00091,0.0074
C9orf125|84302,ENSG00000165152,TMEM246,84302,9,0.62,0.00091,0.0074
BNC2|54796,ENSG00000173068,BNC2,54796,9,0.57,0.00092,0.0074
HARS2|23438,ENSG00000112855,HARS2,23438,5,0.18,0.00092,0.0074
WTIP|126374,ENSG00000142279,WTIP,126374,19,-0.44,0.00092,0.0074
RP1|6101,ENSG00000104237,RP1,6101,8,0.98,0.00092,0.0074
WBSCR16|81554,ENSG00000274523,WBSCR16,81554,7,0.25,0.00092,0.0074
MECOM|2122,ENSG00000085276,MECOM,2122,3,-0.93,0.00093,0.0075
FAM134B|54463,ENSG00000154153,FAM134B,54463,5,0.53,0.00093,0.0075
LAMA1|284217,ENSG00000101680,LAMA1,284217,18,-0.89,0.00093,0.0075
XRCC5|7520,ENSG00000079246,XRCC5,7520,2,-0.17,0.00093,0.0075
RNF146|81847,ENSG00000118518,RNF146,81847,6,0.2,0.00094,0.0075
SRP72|6731,ENSG00000174780,SRP72,6731,4,-0.2,0.00094,0.0076
SUV39H1|6839,ENSG00000101945,SUV39H1,6839,X,-0.24,0.00094,0.0076
CDK12|51755,ENSG00000167258,CDK12,51755,17,-0.26,0.00094,0.0076
FAM120B|84498,ENSG00000112584,FAM120B,84498,6,-0.23,0.00094,0.0076
CORO6|84940,ENSG00000167549,CORO6,84940,17,0.92,0.00094,0.0076
SLC13A2|9058,ENSG00000007216,SLC13A2,9058,17,1.5,0.00094,0.0076
TRIB2|28951,ENSG00000071575,TRIB2,28951,2,-0.46,0.00094,0.0076
RRM1|6240,ENSG00000167325,RRM1,6240,11,-0.24,0.00095,0.0076
SBF1|6305,ENSG00000100241,SBF1,6305,22,0.28,0.00095,0.0076
IRAK1|3654,ENSG00000184216,IRAK1,3654,X,-0.3,0.00095,0.0076
PTGER3|5733,ENSG00000050628,PTGER3,5733,1,-1.3,0.00095,0.0076
EPHB2|2048,ENSG00000133216,EPHB2,2048,1,-0.68,0.00095,0.0076
SCARB2|950,ENSG00000138760,SCARB2,950,4,-0.21,0.00096,0.0076
XPO7|23039,ENSG00000130227,XPO7,23039,8,-0.2,0.00096,0.0077
CHRNA5|1138,ENSG00000169684,CHRNA5,1138,15,-0.7,0.00096,0.0077
RAD9A|5883,ENSG00000172613,RAD9A,5883,11,0.39,0.00096,0.0077
OR2T10|127069,ENSG00000184022,OR2T10,127069,1,0.93,0.00096,0.0077
GALE|2582,ENSG00000117308,GALE,2582,1,0.33,0.00096,0.0077
STRA6|64220,ENSG00000137868,STRA6,64220,15,-1.2,0.00097,0.0077
ACTR3|10096,ENSG00000115091,ACTR3,10096,2,-0.22,0.00097,0.0077
ABHD14B|84836,ENSG00000114779,ABHD14B,84836,3,0.28,0.00097,0.0077
LARP6|55323,ENSG00000166173,LARP6,55323,15,-0.35,0.00097,0.0077
KHDRBS1|10657,ENSG00000121774,KHDRBS1,10657,1,-0.17,0.00097,0.0077
KPNB1|3837,ENSG00000108424,KPNB1,3837,17,-0.24,0.00097,0.0077
PIGV|55650,ENSG00000060642,PIGV,55650,1,0.22,0.00097,0.0078
DNAJC21|134218,ENSG00000168724,DNAJC21,134218,5,-0.26,0.00098,0.0078
TSPAN15|23555,ENSG00000099282,TSPAN15,23555,10,-0.42,0.00098,0.0078
PDIA3P|171423,NA,NA,NA,NA,-0.24,0.00098,0.0078
LOC441869|441869,ENSG00000235098,ANKRD65,441869,1,-0.96,0.00098,0.0078
PAICS|10606,ENSG00000128050,PAICS,10606,4,-0.29,0.00098,0.0078
CDH1|999,ENSG00000039068,CDH1,999,16,-0.85,0.00099,0.0078
MSRB2|22921,ENSG00000148450,MSRB2,22921,10,0.32,0.00099,0.0078
DPP4|1803,ENSG00000197635,DPP4,1803,2,0.96,0.00099,0.0078
CDYL2|124359,ENSG00000166446,CDYL2,124359,16,-0.7,0.00099,0.0078
NKD1|85407,ENSG00000140807,NKD1,85407,16,-0.66,0.00099,0.0078
C1orf87|127795,ENSG00000162598,C1orf87,127795,1,1.2,0.00099,0.0079
GRID1|2894,ENSG00000182771,GRID1,2894,10,-1.1,0.001,0.0079
TUT1|64852,ENSG00000149016,TUT1,64852,11,0.19,0.001,0.0079
NAA15|80155,ENSG00000164134,NAA15,80155,4,-0.23,0.001,0.0079
CXorf38|159013,ENSG00000185753,CXorf38,159013,X,-0.31,0.001,0.0079
CLIC4|25932,ENSG00000169504,CLIC4,25932,1,0.49,0.001,0.0079
ZNF829|374899,ENSG00000185869,ZNF829,374899,19,-0.59,0.001,0.0079
SLCO2A1|6578,ENSG00000174640,SLCO2A1,6578,3,-0.55,0.001,0.0079
GLYCTK|132158,ENSG00000168237,GLYCTK,132158,3,0.54,0.001,0.0079
BLM|641,ENSG00000197299,BLM,641,15,-0.5,0.001,0.0079
PNMA2|10687,ENSG00000240694,PNMA2,10687,8,0.76,0.001,0.0079
FBXL20|84961,ENSG00000108306,FBXL20,84961,17,-0.25,0.001,0.0079
LOC91316|91316,ENSG00000228315,GUSBP11,91316,22,0.72,0.001,0.0079
SOLH|6650,ENSG00000282214,CAPN15,6650,CHR_HSCHR16_CTG2,0.25,0.001,0.008
LOC100129034|100129034,NA,NA,NA,NA,0.46,0.001,0.008
VTI1A|143187,ENSG00000151532,VTI1A,143187,10,-0.2,0.001,0.008
SLC6A17|388662,ENSG00000197106,SLC6A17,388662,1,-1.1,0.001,0.008
GDI1|2664,ENSG00000203879,GDI1,2664,X,-0.17,0.001,0.008
LOC645166|645166,ENSG00000143429,,645166,2,0.57,0.001,0.008
NBR2|10230,ENSG00000198496,NBR2,10230,17,0.39,0.001,0.008
PSIP1|11168,ENSG00000164985,PSIP1,11168,9,-0.28,0.001,0.008
FOXD2|2306,ENSG00000186564,FOXD2,2306,1,-0.45,0.001,0.008
C20orf96|140680,ENSG00000196476,C20orf96,140680,20,0.36,0.001,0.008
ENPEP|2028,ENSG00000138792,ENPEP,2028,4,0.99,0.001,0.0081
STAP2|55620,ENSG00000178078,STAP2,55620,19,0.37,0.001,0.0081
KIAA0368|23392,ENSG00000136813,KIAA0368,23392,9,-0.19,0.001,0.0081
ANO10|55129,ENSG00000160746,ANO10,55129,3,-0.27,0.001,0.0081
HABP2|3026,ENSG00000148702,HABP2,3026,10,-1.2,0.001,0.0081
PHF17|79960,ENSG00000077684,JADE1,79960,4,0.37,0.001,0.0081
SURF1|6834,ENSG00000148290,SURF1,6834,9,0.27,0.001,0.0081
DPAGT1|1798,ENSG00000172269,DPAGT1,1798,11,-0.17,0.001,0.0081
FAM111B|374393,ENSG00000189057,FAM111B,374393,11,-0.63,0.001,0.0081
TSPAN14|81619,ENSG00000108219,TSPAN14,81619,10,-0.3,0.001,0.0082
WDR18|57418,ENSG00000065268,WDR18,57418,19,0.3,0.001,0.0082
VPS24|51652,ENSG00000115561,CHMP3,51652,2,-0.22,0.0011,0.0082
TAB1|10454,ENSG00000100324,TAB1,10454,22,0.19,0.0011,0.0082
SLC31A2|1318,ENSG00000136867,SLC31A2,1318,9,0.43,0.0011,0.0082
ANAPC2|29882,ENSG00000176248,ANAPC2,29882,9,0.19,0.0011,0.0082
DAG1|1605,ENSG00000173402,DAG1,1605,3,-0.24,0.0011,0.0082
TMEM140|55281,ENSG00000146859,TMEM140,55281,7,0.34,0.0011,0.0082
C7orf51|222950,ENSG00000166924,NYAP1,222950,7,0.67,0.0011,0.0082
ZNF826|664701,NA,NA,NA,NA,0.69,0.0011,0.0082
PRND|23627,ENSG00000171864,PRND,23627,20,-0.9,0.0011,0.0083
ZCCHC24|219654,ENSG00000165424,ZCCHC24,219654,10,-0.37,0.0011,0.0083
ZNF609|23060,ENSG00000180357,ZNF609,23060,15,-0.23,0.0011,0.0083
HTRA4|203100,ENSG00000169495,HTRA4,203100,8,1.1,0.0011,0.0083
TLR2|7097,ENSG00000137462,TLR2,7097,4,0.52,0.0011,0.0083
ASB1|51665,ENSG00000065802,ASB1,51665,2,-0.25,0.0011,0.0083
REM2|161253,ENSG00000139890,REM2,161253,14,0.57,0.0011,0.0083
GAN|8139,ENSG00000261609,GAN,8139,16,-0.45,0.0011,0.0083
C1orf9|51430,ENSG00000094975,SUCO,51430,1,-0.25,0.0011,0.0083
SLC43A2|124935,ENSG00000167703,SLC43A2,124935,17,0.36,0.0011,0.0083
KIAA0556|23247,ENSG00000047578,KIAA0556,23247,16,0.28,0.0011,0.0083
C16orf86|388284,ENSG00000159761,C16orf86,388284,16,0.54,0.0011,0.0083
TOX|9760,ENSG00000198846,TOX,9760,8,-0.88,0.0011,0.0083
ANXA11|311,ENSG00000122359,ANXA11,311,10,0.23,0.0011,0.0084
RBMS1|5937,ENSG00000153250,RBMS1,5937,2,-0.24,0.0011,0.0084
RGS9|8787,ENSG00000108370,RGS9,8787,17,-0.96,0.0011,0.0084
TNNT1|7138,ENSG00000105048,TNNT1,7138,19,-1.5,0.0011,0.0084
PRDM5|11107,ENSG00000138738,PRDM5,11107,4,-0.66,0.0011,0.0084
CRTC3|64784,ENSG00000140577,CRTC3,64784,15,-0.2,0.0011,0.0084
ZNF556|80032,ENSG00000172000,ZNF556,80032,19,-0.97,0.0011,0.0084
LAMA4|3910,ENSG00000112769,LAMA4,3910,6,-0.77,0.0011,0.0084
BEST3|144453,ENSG00000127325,BEST3,144453,12,0.65,0.0011,0.0084
RNF32|140545,ENSG00000105982,RNF32,140545,7,0.44,0.0011,0.0084
PGBD1|84547,ENSG00000137338,PGBD1,84547,6,-0.45,0.0011,0.0084
PAN2|9924,ENSG00000135473,PAN2,9924,12,0.37,0.0011,0.0084
APOB|338,ENSG00000084674,APOB,338,2,1.2,0.0011,0.0084
CCDC109A|90550,ENSG00000156026,MCU,90550,10,0.3,0.0011,0.0085
MCRS1|10445,ENSG00000187778,MCRS1,10445,12,0.21,0.0011,0.0085
EXT1|2131,ENSG00000182197,EXT1,2131,8,-0.21,0.0011,0.0085
HYI|81888,ENSG00000178922,HYI,81888,1,0.47,0.0011,0.0085
MKI67IP|84365,ENSG00000155438,NIFK,84365,2,-0.25,0.0011,0.0085
TXNDC5|81567,ENSG00000239264,TXNDC5,81567,6,-0.26,0.0011,0.0085
OFD1|8481,ENSG00000046651,OFD1,8481,X,-0.38,0.0011,0.0085
CHAF1A|10036,ENSG00000167670,CHAF1A,10036,19,-0.25,0.0011,0.0086
DLD|1738,ENSG00000091140,DLD,1738,7,0.33,0.0011,0.0086
RPN2|6185,ENSG00000118705,RPN2,6185,20,-0.23,0.0011,0.0086
GNPTAB|79158,ENSG00000111670,GNPTAB,79158,12,-0.27,0.0011,0.0086
CPXM1|56265,ENSG00000088882,CPXM1,56265,20,-1.1,0.0011,0.0086
HEYL|26508,ENSG00000163909,HEYL,26508,1,-0.6,0.0011,0.0086
NCRNA00087|644596,NA,NA,NA,NA,-0.48,0.0011,0.0086
NTRK2|4915,ENSG00000148053,NTRK2,4915,9,-1.1,0.0011,0.0086
SRL|6345,ENSG00000185739,SRL,6345,16,0.93,0.0011,0.0086
RRM2|6241,ENSG00000171848,RRM2,6241,2,-0.65,0.0011,0.0086
KIAA1244|57221,ENSG00000112379,ARFGEF3,57221,6,-0.82,0.0011,0.0086
CCDC65|85478,ENSG00000139537,CCDC65,85478,12,0.67,0.0011,0.0086
KIF15|56992,ENSG00000163808,KIF15,56992,3,-0.63,0.0011,0.0086
RBM8A|9939,ENSG00000265241,RBM8A,9939,1,-0.22,0.0011,0.0087
PUS7L|83448,ENSG00000129317,PUS7L,83448,12,-0.37,0.0011,0.0087
COQ7|10229,ENSG00000167186,COQ7,10229,16,0.19,0.0011,0.0087
ACSL6|23305,ENSG00000164398,ACSL6,23305,5,-0.79,0.0011,0.0087
CRLS1|54675,ENSG00000088766,CRLS1,54675,20,0.4,0.0011,0.0087
WDR93|56964,ENSG00000140527,WDR93,56964,15,0.6,0.0011,0.0087
CEP350|9857,ENSG00000135837,CEP350,9857,1,-0.28,0.0011,0.0087
C5orf49|134121,ENSG00000215217,C5orf49,134121,5,0.73,0.0012,0.0087
YPEL3|83719,ENSG00000090238,YPEL3,83719,16,0.37,0.0012,0.0087
SHC1|6464,ENSG00000160691,SHC1,6464,1,-0.24,0.0012,0.0087
C8orf47|203111,ENSG00000177459,ERICH5,203111,8,-0.81,0.0012,0.0088
ANKRD37|353322,ENSG00000186352,ANKRD37,353322,4,0.43,0.0012,0.0088
ARIH1|25820,ENSG00000166233,ARIH1,25820,15,-0.2,0.0012,0.0088
PGBD3|267004,ENSG00000243251,PGBD3,267004,10,-0.2,0.0012,0.0088
CORT|1325,ENSG00000241563,CORT,1325,1,0.57,0.0012,0.0088
TCEA1|6917,ENSG00000187735,TCEA1,6917,8,-0.22,0.0012,0.0088
ODZ2|57451,ENSG00000145934,TENM2,57451,5,-0.78,0.0012,0.0088
PPAT|5471,ENSG00000128059,PPAT,5471,4,-0.33,0.0012,0.0088
RBKS|64080,ENSG00000171174,RBKS,64080,2,0.37,0.0012,0.0088
C18orf10|25941,ENSG00000134779,TPGS2,25941,18,-0.24,0.0012,0.0088
PPDPF|79144,ENSG00000125534,PPDPF,79144,20,0.38,0.0012,0.0088
NAT15|79903,ENSG00000122390,NAA60,79903,16,0.21,0.0012,0.0088
UBAP2L|9898,ENSG00000143569,UBAP2L,9898,1,-0.19,0.0012,0.0089
